,Location Id,Easting,Northing
47957,L177253,285200.0,188100.0
47958,L177259,484000.0,486600.0
47959,L177264,413600.0,406500.0
47960,L177270,447300.0,432300.0
47961,L177276,507800.0,482500.0
47962,L177283,487600.0,352200.0
47963,L177288,252500.0,194100.0
47964,L177290,421700.0,507200.0
47965,L177298,378400.0,174600.0
47966,L177314,390900.0,123400.0
47967,L177315,376100.0,203300.0
47968,L177318,315460.0,264360.0
47969,L177334,448800.0,504500.0
47970,L177335,341800.0,169700.0
47971,L177338,494500.0,482200.0
47972,L177351,444100.0,476200.0
47973,L17736,446800.0,271000.0
47974,L177360,354300.0,203700.0
47975,L177371,470600.0,390500.0
47976,L177388,376800.0,233900.0
47977,L177392,505671.0,464215.0
47978,L177398,446200.0,350000.0
47979,L177401,269100.0,195500.0
47980,L177417,322600.0,259800.0
47981,L177426,549500.0,370800.0
47982,L17743,475600.0,259400.0
47983,L177430,309250.0,230290.0
47984,L177432,398000.0,163300.0
47985,L177434,374400.0,184600.0
47986,L177437,478900.0,515700.0
47987,L177445,439700.0,465500.0
47988,L177446,512400.0,382400.0
47989,L177455,325000.0,258500.0
47990,L177469,461600.0,477500.0
47991,L177473,363300.0,188300.0
47992,L177499,360200.0,175400.0
47993,L177503,476300.0,354400.0
47994,L177510,376900.0,189500.0
47995,L177515,379100.0,169000.0
47996,L177517,397700.0,115800.0
47997,L177526,502000.0,482000.0
47998,L177531,470100.0,507800.0
47999,L177532,469100.0,374700.0
48000,L177543,515800.0,367600.0
48001,L177553,513200.0,356700.0
48002,L177561,449600.0,411200.0
48003,L177563,469100.0,451000.0
48004,L177580,358800.0,209200.0
48005,L177600,403000.0,182800.0
48006,L177618,544500.0,376700.0
48007,L177621,349600.0,209380.0
48008,L177640,418200.0,192700.0
48009,L177642,496800.0,473900.0
48010,L177655,314300.0,225300.0
48011,L177675,393000.0,449300.0
48012,L177683,374600.0,193400.0
48013,L177693,541300.0,397500.0
48014,L177695,340980.0,199020.0
48015,L177699,454600.0,355500.0
48016,L177703,555600.0,361100.0
48017,L177710,426200.0,396700.0
48018,L177747,424700.0,405200.0
48019,L177761,357300.0,185300.0
48020,L177763,549300.0,358000.0
48021,L177765,454200.0,469300.0
48022,L177768,408300.0,135300.0
48023,L177776,340750.0,192310.0
48024,L177778,349130.0,196220.0
48025,L177779,374300.0,206700.0
48026,L177783,364100.0,170700.0
48027,L177806,394100.0,187900.0
48028,L177818,508400.0,472400.0
48029,L177819,324600.0,250600.0
48030,L177842,400900.0,423100.0
48031,L177857,367100.0,226400.0
48032,L177875,405800.0,498800.0
48033,L177878,344000.0,163500.0
48034,L177880,467700.0,354200.0
48035,L177894,407500.0,213700.0
48036,L177896,381600.0,170800.0
48037,L177917,470600.0,350100.0
48038,L177920,534600.0,369600.0
48039,L177928,378700.0,199600.0
48040,L177930,359000.0,156500.0
48041,L177937,449700.0,344700.0
48042,L177966,414700.0,406600.0
48043,L177982,401600.0,124900.0
48044,L177995,335700.0,211800.0
48045,L178002,393600.0,179900.0
48046,L178016,500400.0,341500.0
48047,L178017,472400.0,465400.0
48048,L178024,326500.0,262400.0
48049,L178026,436800.0,408200.0
48050,L178037,341600.0,195100.0
48051,L178040,551700.0,366600.0
48052,L178042,468500.0,465100.0
48053,L178057,519400.0,404600.0
48054,L17808,496900.0,297900.0
48055,L178094,318900.0,241700.0
48056,L178104,375900.0,188300.0
48057,L178108,507900.0,453900.0
48058,L178123,422600.0,493800.0
48059,L178128,376900.0,201200.0
48060,L178151,416700.0,170300.0
48061,L178162,346300.0,194800.0
48062,L178179,466600.0,364000.0
48063,L178193,469100.0,359700.0
48064,L178202,447400.0,436700.0
48065,L178218,361200.0,161500.0
48066,L178222,429400.0,489000.0
48067,L178239,526100.0,370600.0
48068,L178241,499000.0,495800.0
48069,L178247,423000.0,508800.0
48070,L178252,464500.0,448900.0
48071,L178256,369900.0,195300.0
48072,L178257,537800.0,385300.0
48073,L178258,478800.0,484800.0
48074,L178262,312900.0,210300.0
48075,L178267,448700.0,355800.0
48076,L178298,322800.0,262800.0
48077,L178308,518500.0,360200.0
48078,L178312,439100.0,445700.0
48079,L178317,505100.0,396100.0
48080,L178320,443400.0,435900.0
48081,L178322,454300.0,434700.0
48082,L178328,406600.0,125300.0
48083,L178339,537200.0,348600.0
48084,L178346,390200.0,497900.0
48085,L178357,464700.0,481800.0
48086,L178358,480400.0,478600.0
48087,L178369,383783.0,145772.0
48088,L178381,390300.0,195700.0
48089,L178391,511900.0,342000.0
48090,L178395,541200.0,325200.0
48091,L178403,508000.0,374100.0
48092,L178405,375000.0,196500.0
48093,L178409,453800.0,380700.0
48094,L178410,448800.0,421800.0
48095,L17843,446500.0,300831.0
48096,L178432,398000.0,180500.0
48097,L178434,354800.0,158700.0
48098,L178441,369500.0,163200.0
48099,L178443,484000.0,381800.0
48100,L178444,463500.0,455500.0
48101,L17845,474800.0,240800.0
48102,L178458,367000.0,194000.0
48103,L178462,368300.0,197800.0
48104,L178482,298800.0,254400.0
48105,L178494,366400.0,165300.0
48106,L178498,414500.0,407100.0
48107,L1785,650900.0,278100.0
48108,L178505,447200.0,507000.0
48109,L178512,522389.0,405545.0
48110,L178518,422500.0,169500.0
48111,L178525,315253.0,267448.0
48112,L178539,420000.0,449707.0
48113,L178559,394000.0,497700.0
48114,L178572,317300.0,192700.0
48115,L178595,404700.0,412700.0
48116,L178597,537600.0,399800.0
48117,L178601,432600.0,407800.0
48118,L178615,311800.0,197800.0
48119,L178621,421900.0,401600.0
48120,L178626,471400.0,438100.0
48121,L178631,450100.0,340000.0
48122,L178655,465500.0,411900.0
48123,L178668,278100.0,201100.0
48124,L178680,364200.0,155400.0
48125,L178682,539900.0,349200.0
48126,L178691,366400.0,208500.0
48127,L178697,483100.0,345000.0
48128,L178703,382500.0,229000.0
48129,L178708,414700.0,406900.0
48130,L178712,374577.0,219414.0
48131,L178717,390200.0,209500.0
48132,L178771,387000.0,191700.0
48133,L178787,467700.0,497200.0
48134,L17879,429900.0,261700.0
48135,L178802,390000.0,177000.0
48136,L178804,533100.0,309600.0
48137,L178817,444650.0,482550.0
48138,L178822,381100.0,130700.0
48139,L178827,342600.0,165200.0
48140,L17883,494700.0,285300.0
48141,L178835,415900.0,459600.0
48142,L178839,359400.0,217200.0
48143,L178875,309900.0,256000.0
48144,L178912,303600.0,166200.0
48145,L178933,385400.0,227600.0
48146,L178940,340300.0,211200.0
48147,L178946,449195.0,457883.0
48148,L178953,308200.0,233900.0
48149,L178969,516600.0,338900.0
48150,L178976,358600.0,199300.0
48151,L178994,436400.0,439000.0
48152,L178995,407700.0,440800.0
48153,L179003,310530.0,170000.0
48154,L179004,495500.0,445200.0
48155,L179007,346500.0,169800.0
48156,L179014,332780.0,225680.0
48157,L179017,406500.0,484600.0
48158,L179032,403100.0,199200.0
48159,L179041,473900.0,379500.0
48160,L179055,420667.0,160786.0
48161,L179062,374900.0,204000.0
48162,L179067,403100.0,440900.0
48163,L179087,369500.0,214500.0
48164,L179089,411800.0,471000.0
48165,L179098,509922.0,455323.0
48166,L179100,507100.0,315900.0
48167,L179119,426500.0,392500.0
48168,L179153,366500.0,166700.0
48169,L179172,412200.0,428600.0
48170,L179203,425951.0,124449.0
48171,L179208,443900.0,430500.0
48172,L179210,420100.0,121600.0
48173,L179224,376300.0,184200.0
48174,L179227,441300.0,389900.0
48175,L179233,386000.0,142600.0
48176,L179240,340500.0,192200.0
48177,L179244,453500.0,452900.0
48178,L179250,336700.0,203700.0
48179,L179255,412900.0,135500.0
48180,L17926,443400.0,305500.0
48181,L179266,276700.0,208000.0
48182,L179276,393300.0,159800.0
48183,L179279,475500.0,487700.0
48184,L179293,486300.0,361100.0
48185,L179298,492500.0,449500.0
48186,L179309,524700.0,426200.0
48187,L179331,353800.0,162700.0
48188,L179332,298000.0,206900.0
48189,L179335,457400.0,493500.0
48190,L179347,416400.0,217900.0
48191,L179362,385900.0,171200.0
48192,L179373,550100.0,376000.0
48193,L179375,369300.0,185600.0
48194,L179377,362100.0,216400.0
48195,L179393,273700.0,194900.0
48196,L179402,401200.0,454500.0
48197,L179410,423950.0,447549.0
48198,L179427,462300.0,445100.0
48199,L179430,356800.0,169800.0
48200,L179432,522100.0,436200.0
48201,L179446,490800.0,492700.0
48202,L179457,362000.0,158400.0
48203,L179462,508600.0,316600.0
48204,L179467,381800.0,167100.0
48205,L179483,366100.0,191600.0
48206,L1795,441100.0,258700.0
48207,L179502,347000.0,168000.0
48208,L179506,417800.0,420100.0
48209,L179513,416300.0,406600.0
48210,L179514,526600.0,369800.0
48211,L179523,533600.0,374100.0
48212,L179524,533400.0,362000.0
48213,L179530,402800.0,422800.0
48214,L179533,456100.0,492800.0
48215,L179541,431900.0,407100.0
48216,L179543,327930.0,210710.0
48217,L179550,425200.0,468300.0
48218,L179558,404400.0,424900.0
48219,L179562,478100.0,470800.0
48220,L179564,448100.0,384500.0
48221,L179574,395000.0,156600.0
48222,L179591,478700.0,505600.0
48223,L179599,427200.0,489400.0
48224,L179612,411500.0,508400.0
48225,L179614,304200.0,180300.0
48226,L179615,394100.0,419700.0
48227,L179618,380900.0,143500.0
48228,L179619,476300.0,344000.0
48229,L17962,462200.0,290800.0
48230,L179626,514800.0,345100.0
48231,L179647,383700.0,170400.0
48232,L179660,334200.0,272400.0
48233,L17967,432925.0,318075.0
48234,L179679,402500.0,435497.0
48235,L179680,333300.0,213700.0
48236,L179682,478300.0,462600.0
48237,L179728,415100.0,502300.0
48238,L179734,425200.0,398300.0
48239,L179752,398200.0,225500.0
48240,L179760,457300.0,406400.0
48241,L179770,300700.0,194500.0
48242,L179771,304500.0,179900.0
48243,L179782,377800.0,205300.0
48244,L179786,312700.0,190300.0
48245,L179799,423985.0,231645.0
48246,L179808,441400.0,490400.0
48247,L179812,546300.0,354400.0
48248,L179830,508200.0,397900.0
48249,L179842,480700.0,507000.0
48250,L179864,505900.0,361900.0
48251,L179868,469200.0,357600.0
48252,L179881,424600.0,128700.0
48253,L179886,451400.0,479500.0
48254,L179900,405700.0,197500.0
48255,L179906,425100.0,475400.0
48256,L179911,404700.0,498400.0
48257,L179913,477400.0,406800.0
48258,L179914,397387.0,232494.0
48259,L179924,318500.0,224400.0
48260,L179930,374600.0,213700.0
48261,L179944,416200.0,160400.0
48262,L179946,480500.0,446600.0
48263,L179979,344300.0,197200.0
48264,L179986,424500.0,409700.0
48265,L179987,387000.0,213333.0
48266,L17999,454300.0,306600.0
48267,L179991,394600.0,206000.0
48268,L180011,315440.0,259680.0
48269,L180013,334500.0,208200.0
48270,L180018,271300.0,211400.0
48271,L180031,506600.0,379400.0
48272,L180038,402300.0,179100.0
48273,L180044,394500.0,427900.0
48274,L180047,474800.0,481800.0
48275,L180059,378100.0,205200.0
48276,L180082,387900.0,155500.0
48277,L180083,372690.0,212751.0
48278,L180086,517600.0,355100.0
48279,L180088,306100.0,177800.0
48280,L180092,369800.0,223400.0
48281,L180106,419900.0,476400.0
48282,L180111,322650.0,213270.0
48283,L180113,357500.0,166300.0
48284,L180128,406100.0,221100.0
48285,L180129,478000.0,429400.0
48286,L180135,414000.0,407900.0
48287,L180159,298800.0,195000.0
48288,L180162,464300.0,433300.0
48289,L180175,490100.0,341900.0
48290,L180181,420200.0,403200.0
48291,L180185,474000.0,347000.0
48292,L180186,529700.0,321700.0
48293,L180224,472971.0,441667.0
48294,L180238,391300.0,182600.0
48295,L180247,457800.0,505400.0
48296,L180262,450800.0,362000.0
48297,L180265,444500.0,504300.0
48298,L180282,542200.0,394100.0
48299,L180289,427100.0,396800.0
48300,L180312,510391.0,422561.0
48301,L18032,423100.0,247300.0
48302,L180323,451900.0,397500.0
48303,L180348,403400.0,187200.0
48304,L180350,392200.0,157900.0
48305,L180353,381000.0,215300.0
48306,L180354,409300.0,180900.0
48307,L180363,393200.0,217300.0
48308,L18037,417800.0,259200.0
48309,L180374,535600.0,358100.0
48310,L180384,302580.0,202500.0
48311,L180389,550100.0,359800.0
48312,L180391,401500.0,185800.0
48313,L180407,436800.0,487800.0
48314,L180437,409900.0,451400.0
48315,L180445,453900.0,349500.0
48316,L180457,401300.0,128500.0
48317,L180472,462900.0,345000.0
48318,L180510,414300.0,198900.0
48319,L180511,300500.0,170200.0
48320,L180517,354500.0,184500.0
48321,L180518,407300.0,168000.0
48322,L180536,499500.0,478700.0
48323,L180544,437000.0,475100.0
48324,L180568,405800.0,423300.0
48325,L180572,313300.0,269800.0
48326,L180573,501100.0,466300.0
48327,L180574,447000.0,423500.0
48328,L180588,397900.0,496700.0
48329,L180590,370200.0,179500.0
48330,L180616,420300.0,196400.0
48331,L180630,369000.0,175100.0
48332,L180633,408300.0,193000.0
48333,L180634,373500.0,209600.0
48334,L180637,398400.0,484800.0
48335,L180643,393300.0,188700.0
48336,L180644,287250.0,223740.0
48337,L180651,485200.0,367100.0
48338,L180654,296310.0,226430.0
48339,L180655,410900.0,188700.0
48340,L180665,320400.0,245900.0
48341,L180671,380500.0,200900.0
48342,L180691,393300.0,490100.0
48343,L180701,411000.0,413300.0
48344,L180706,303800.0,169800.0
48345,L180715,370900.0,218900.0
48346,L180723,413300.0,405400.0
48347,L180728,532000.0,368300.0
48348,L180730,324200.0,254800.0
48349,L180734,386900.0,206500.0
48350,L180764,416570.0,139492.0
48351,L180766,313700.0,181700.0
48352,L180767,418100.0,406100.0
48353,L180772,288700.0,246500.0
48354,L180778,429900.0,384300.0
48355,L180779,427122.0,428505.0
48356,L18079,448300.0,309900.0
48357,L180793,389700.0,124600.0
48358,L180802,472800.0,384700.0
48359,L180808,396200.0,129900.0
48360,L180810,456084.0,367362.0
48361,L180817,476700.0,394700.0
48362,L180824,451300.0,464300.0
48363,L180828,473300.0,376800.0
48364,L180873,297700.0,222800.0
48365,L180878,425667.0,119017.0
48366,L180889,315900.0,174700.0
48367,L180925,344800.0,169000.0
48368,L180942,375900.0,224400.0
48369,L180950,445600.0,348600.0
48370,L180952,312700.0,275800.0
48371,L180977,496900.0,448000.0
48372,L180981,425200.0,178700.0
48373,L180994,332850.0,224440.0
48374,L180996,370200.0,208300.0
48375,L181022,506625.0,458081.0
48376,L181025,426800.0,445800.0
48377,L181030,380800.0,165600.0
48378,L181034,414746.0,433857.0
48379,L181040,344900.0,171800.0
48380,L181049,388700.0,229400.0
48381,L181052,371336.0,185409.0
48382,L181063,319100.0,196900.0
48383,L181064,303020.0,263390.0
48384,L181068,314000.0,185900.0
48385,L181069,410700.0,160225.0
48386,L181089,434500.0,503500.0
48387,L181097,318700.0,251600.0
48388,L181102,477400.0,362200.0
48389,L181113,412800.0,191500.0
48390,L181119,301800.0,225200.0
48391,L181124,418800.0,179800.0
48392,L181127,438100.0,492000.0
48393,L181128,367100.0,467400.0
48394,L181131,291200.0,253200.0
48395,L181132,349900.0,204100.0
48396,L181165,428000.0,507400.0
48397,L18117,435500.0,262400.0
48398,L181190,302850.0,234240.0
48399,L181192,362900.0,217600.0
48400,L181202,508744.0,460481.0
48401,L181208,390700.0,157100.0
48402,L181215,313800.0,237500.0
48403,L181220,339400.0,217100.0
48404,L181242,413200.0,412600.0
48405,L181249,392500.0,184000.0
48406,L181252,484100.0,475600.0
48407,L181254,519400.0,404600.0
48408,L181258,454300.0,419200.0
48409,L181270,388700.0,176000.0
48410,L181271,526300.0,377300.0
48411,L181285,303000.0,227200.0
48412,L181286,400000.0,186100.0
48413,L181320,316700.0,183700.0
48414,L181321,425647.0,160313.0
48415,L181328,325000.0,258500.0
48416,L181335,522500.0,381900.0
48417,L181355,473200.0,380800.0
48418,L181371,340700.0,162700.0
48419,L181376,481100.0,356300.0
48420,L181383,455900.0,469800.0
48421,L181384,468800.0,375500.0
48422,L181401,310000.0,269000.0
48423,L181406,376000.0,224500.0
48424,L181409,291300.0,184300.0
48425,L181414,478700.0,392800.0
48426,L181415,288600.0,186500.0
48427,L181421,430800.0,467600.0
48428,L181423,532400.0,394500.0
48429,L181459,471900.0,380000.0
48430,L181469,411900.0,490700.0
48431,L181483,336400.0,159400.0
48432,L181486,299900.0,259100.0
48433,L181495,305270.0,254410.0
48434,L181499,445300.0,404200.0
48435,L181500,437900.0,429300.0
48436,L181502,428400.0,427400.0
48437,L181506,485100.0,357000.0
48438,L181510,509100.0,442400.0
48439,L181516,411400.0,177100.0
48440,L181519,506000.0,406400.0
48441,L181523,405600.0,125400.0
48442,L18153,413500.0,259500.0
48443,L181530,404600.0,428500.0
48444,L181531,454200.0,444800.0
48445,L181545,527384.0,432635.0
48446,L181549,458500.0,508500.0
48447,L181557,301600.0,195600.0
48448,L181565,341400.0,211100.0
48449,L181576,290010.0,250580.0
48450,L181578,444800.0,410900.0
48451,L181588,356100.0,156700.0
48452,L181589,487500.0,379600.0
48453,L181595,369500.0,189400.0
48454,L181601,275100.0,196000.0
48455,L181606,315500.0,206100.0
48456,L181608,510400.0,378200.0
48457,L181616,401300.0,443400.0
48458,L181621,368700.0,472100.0
48459,L181639,457000.0,378000.0
48460,L181685,306020.0,195790.0
48461,L181688,423200.0,422500.0
48462,L181719,538200.0,318600.0
48463,L181737,478500.0,443600.0
48464,L181740,372800.0,215200.0
48465,L181753,402600.0,438000.0
48466,L181769,347100.0,162600.0
48467,L181776,482300.0,441900.0
48468,L181786,428600.0,401800.0
48469,L181787,451900.0,471100.0
48470,L181789,472000.0,449200.0
48471,L181841,458100.0,506500.0
48472,L181842,475600.0,449200.0
48473,L181846,352000.0,165300.0
48474,L181871,542100.0,399100.0
48475,L181875,397500.0,165900.0
48476,L181877,328800.0,265100.0
48477,L181879,279300.0,193100.0
48478,L181885,496900.0,354200.0
48479,L181887,506600.0,482500.0
48480,L181898,498800.0,437500.0
48481,L181900,484500.0,489900.0
48482,L18195,422400.0,267500.0
48483,L181971,421000.0,431200.0
48484,L181973,299600.0,202000.0
48485,L181981,391800.0,202900.0
48486,L181995,502700.0,327700.0
48487,L181999,261400.0,195100.0
48488,L182006,465200.0,356600.0
48489,L182011,488800.0,468800.0
48490,L182012,408100.0,185800.0
48491,L182019,354900.0,200500.0
48492,L18203,437300.0,260100.0
48493,L182030,451000.0,434900.0
48494,L182038,365800.0,210400.0
48495,L182039,307800.0,268700.0
48496,L182050,369200.0,190400.0
48497,L182053,370300.0,173300.0
48498,L182073,368729.0,207280.0
48499,L182082,309300.0,178100.0
48500,L182083,447000.0,348400.0
48501,L182088,302400.0,268800.0
48502,L182104,393900.0,173600.0
48503,L182114,438800.0,413800.0
48504,L182121,403500.0,170200.0
48505,L182123,365400.0,190200.0
48506,L182130,299600.0,274400.0
48507,L182138,371000.0,162000.0
48508,L182144,466500.0,330200.0
48509,L182167,509200.0,323300.0
48510,L182183,462500.0,495100.0
48511,L182187,349500.0,159700.0
48512,L182193,430800.0,158600.0
48513,L182194,508800.0,442600.0
48514,L182203,479700.0,426300.0
48515,L182206,427900.0,452100.0
48516,L182225,465900.0,414800.0
48517,L182237,260030.0,197020.0
48518,L182257,528900.0,433500.0
48519,L182280,436500.0,496300.0
48520,L182289,338300.0,209000.0
48521,L182295,364200.0,216800.0
48522,L182299,506800.0,384600.0
48523,L182311,294300.0,209600.0
48524,L18232,431900.0,306600.0
48525,L18233,448100.0,264800.0
48526,L182340,524000.0,363500.0
48527,L182342,395900.0,128100.0
48528,L182353,346900.0,167400.0
48529,L182356,520800.0,402200.0
48530,L182358,428600.0,502400.0
48531,L182372,368800.0,212300.0
48532,L182389,518300.0,442500.0
48533,L182399,508600.0,400300.0
48534,L182410,535700.0,397300.0
48535,L182412,331690.0,211700.0
48536,L182427,334500.0,156800.0
48537,L182433,485700.0,349900.0
48538,L182440,451200.0,455700.0
48539,L182443,479700.0,490000.0
48540,L182450,420600.0,119400.0
48541,L182453,394300.0,122100.0
48542,L182469,423300.0,456400.0
48543,L182489,480900.0,401300.0
48544,L182492,420000.0,415500.0
48545,L182496,449700.0,510200.0
48546,L182534,384000.0,169200.0
48547,L182552,493400.0,452100.0
48548,L182557,421300.0,426600.0
48549,L182570,402300.0,231500.0
48550,L182578,391100.0,426700.0
48551,L182579,522200.0,347200.0
48552,L182586,403000.0,209400.0
48553,L182594,371100.0,176800.0
48554,L182611,247190.0,187850.0
48555,L182619,416900.0,458000.0
48556,L182636,417750.0,406625.0
48557,L182638,513100.0,377000.0
48558,L182639,472800.0,444300.0
48559,L182641,308500.0,227800.0
48560,L182655,465600.0,484600.0
48561,L182660,315400.0,268100.0
48562,L182665,440200.0,501600.0
48563,L182677,401700.0,222900.0
48564,L182684,440900.0,411100.0
48565,L182699,451500.0,436500.0
48566,L18270,483500.0,314200.0
48567,L182703,502600.0,453300.0
48568,L182718,412900.0,157600.0
48569,L18272,472400.0,319100.0
48570,L182720,499300.0,464700.0
48571,L182726,479300.0,423200.0
48572,L182727,394000.0,450000.0
48573,L182728,402300.0,211400.0
48574,L182737,419400.0,191100.0
48575,L18274,403800.0,300000.0
48576,L182741,535200.0,364700.0
48577,L182742,401712.0,454244.0
48578,L182751,328200.0,272600.0
48579,L182762,403300.0,164200.0
48580,L182767,494100.0,358300.0
48581,L182775,508200.0,383500.0
48582,L18278,481200.0,312100.0
48583,L182805,377500.0,158400.0
48584,L182813,417500.0,235900.0
48585,L182822,402500.0,185200.0
48586,L182825,480000.0,484000.0
48587,L182848,358300.0,167800.0
48588,L182852,244240.0,190170.0
48589,L182853,451400.0,494200.0
48590,L182864,375900.0,224300.0
48591,L182874,380669.0,155130.0
48592,L182878,397800.0,470000.0
48593,L182888,416500.0,410400.0
48594,L182890,423700.0,464900.0
48595,L182892,315500.0,279000.0
48596,L182914,394300.0,161100.0
48597,L182917,485800.0,363900.0
48598,L182929,373200.0,478500.0
48599,L182932,406300.0,175700.0
48600,L182936,443000.0,473700.0
48601,L182939,455000.0,416700.0
48602,L182951,544700.0,359000.0
48603,L182952,510900.0,385300.0
48604,L182957,409100.0,409400.0
48605,L182966,389800.0,229900.0
48606,L182972,425900.0,390400.0
48607,L182976,454800.0,483500.0
48608,L182980,469100.0,433900.0
48609,L182992,320300.0,210100.0
48610,L182997,396400.0,154500.0
48611,L183001,353200.0,163900.0
48612,L183008,400300.0,191300.0
48613,L183025,411200.0,200900.0
48614,L183050,425800.0,400400.0
48615,L183054,408600.0,435500.0
48616,L183057,529100.0,335200.0
48617,L183069,521000.0,385100.0
48618,L183086,491100.0,335000.0
48619,L183088,496700.0,457000.0
48620,L183091,339500.0,161100.0
48621,L183098,383900.0,201900.0
48622,L183105,483000.0,451700.0
48623,L183109,341900.0,186800.0
48624,L183113,318100.0,198600.0
48625,L183115,344800.0,159500.0
48626,L183129,299800.0,178800.0
48627,L183141,434300.0,481800.0
48628,L183148,400800.0,137400.0
48629,L183149,422000.0,484400.0
48630,L183156,460100.0,474900.0
48631,L183168,368900.0,185100.0
48632,L183175,395300.0,128400.0
48633,L183176,420700.0,227500.0
48634,L183183,317500.0,272700.0
48635,L183190,341300.0,167900.0
48636,L183195,504400.0,380900.0
48637,L183198,358800.0,211900.0
48638,L183199,354200.0,202900.0
48639,L1832,488700.0,304500.0
48640,L183203,428400.0,401200.0
48641,L183206,453300.0,469800.0
48642,L183220,422600.0,122100.0
48643,L183228,510100.0,481600.0
48644,L183243,411800.0,159500.0
48645,L183262,390000.0,156000.0
48646,L183318,504000.0,488500.0
48647,L183325,465800.0,328500.0
48648,L183333,378000.0,209900.0
48649,L183359,368500.0,171100.0
48650,L183362,439500.0,433300.0
48651,L183378,476800.0,449800.0
48652,L183383,485800.0,361800.0
48653,L183392,406900.0,491100.0
48654,L183393,367500.0,209100.0
48655,L183421,428200.0,388100.0
48656,L183425,311670.0,258480.0
48657,L183426,426000.0,150000.0
48658,L183430,424100.0,153400.0
48659,L183434,435000.0,395600.0
48660,L183464,485700.0,374700.0
48661,L183468,385800.0,132600.0
48662,L183486,504400.0,404400.0
48663,L183493,322400.0,199700.0
48664,L1835,476600.0,270900.0
48665,L18353,475000.0,255400.0
48666,L183541,310790.0,262030.0
48667,L183543,486500.0,427900.0
48668,L183545,395400.0,451700.0
48669,L183546,392900.0,160700.0
48670,L183552,469900.0,343200.0
48671,L183568,345600.0,166500.0
48672,L183569,396200.0,464800.0
48673,L183571,421100.0,128100.0
48674,L183582,462260.0,349050.0
48675,L183583,341500.0,161200.0
48676,L183588,482600.0,447000.0
48677,L183591,549900.0,373900.0
48678,L183592,487600.0,389600.0
48679,L183600,334950.0,212140.0
48680,L183601,517800.0,361200.0
48681,L183602,357800.0,200700.0
48682,L183615,299900.0,178800.0
48683,L183625,484600.0,484100.0
48684,L183634,423900.0,487200.0
48685,L183641,440600.0,403800.0
48686,L183657,457700.0,379200.0
48687,L183680,438300.0,410300.0
48688,L183714,464000.0,416500.0
48689,L183721,417400.0,219900.0
48690,L183729,469800.0,342500.0
48691,L183734,508700.0,350500.0
48692,L183736,464810.0,467490.0
48693,L183740,399369.0,431537.0
48694,L183741,300490.0,252890.0
48695,L183745,387100.0,158200.0
48696,L183748,439400.0,412000.0
48697,L183757,417900.0,508200.0
48698,L183762,372100.0,227400.0
48699,L183777,387592.0,156132.0
48700,L18378,370500.0,125000.0
48701,L183800,401200.0,488300.0
48702,L183801,520200.0,390800.0
48703,L183812,409900.0,213600.0
48704,L183814,386700.0,491100.0
48705,L183819,339300.0,163300.0
48706,L183820,347200.0,203100.0
48707,L183832,442300.0,451000.0
48708,L183834,404900.0,221300.0
48709,L183842,254600.0,189300.0
48710,L183854,438311.0,448789.0
48711,L18386,473400.0,316800.0
48712,L183870,298800.0,171000.0
48713,L183881,304800.0,175700.0
48714,L183882,318200.0,185600.0
48715,L18389,488400.0,299700.0
48716,L183891,411200.0,204000.0
48717,L183894,413200.0,412600.0
48718,L18391,466600.0,259400.0
48719,L183939,499200.0,478100.0
48720,L183946,434400.0,495500.0
48721,L183951,477247.0,373349.0
48722,L183954,251600.0,242900.0
48723,L183955,494900.0,428300.0
48724,L183979,423400.0,441700.0
48725,L183986,512100.0,475600.0
48726,L183988,423700.0,445500.0
48727,L183998,456400.0,423300.0
48728,L184008,409500.0,415200.0
48729,L184009,285030.0,193680.0
48730,L184011,382600.0,154600.0
48731,L184024,453100.0,325900.0
48732,L184055,470900.0,346100.0
48733,L184057,468400.0,371200.0
48734,L184062,478900.0,427900.0
48735,L184081,306900.0,180900.0
48736,L184082,308780.0,185850.0
48737,L184090,535600.0,420100.0
48738,L184091,414700.0,446700.0
48739,L184109,501800.0,394600.0
48740,L184132,446600.0,430600.0
48741,L184134,470200.0,330200.0
48742,L184148,396500.0,491100.0
48743,L184149,333730.0,199100.0
48744,L184155,413800.0,405800.0
48745,L184160,517547.0,430278.0
48746,L184161,454700.0,485700.0
48747,L184162,397200.0,156500.0
48748,L184183,382600.0,147900.0
48749,L184199,395400.0,162300.0
48750,L184201,421200.0,495600.0
48751,L184203,456500.0,496500.0
48752,L184215,393500.0,130600.0
48753,L184218,461000.0,460700.0
48754,L184230,548100.0,365500.0
48755,L184231,400900.0,176500.0
48756,L184238,399700.0,228200.0
48757,L184248,387000.0,121167.0
48758,L184259,415500.0,210600.0
48759,L184271,279600.0,179800.0
48760,L184274,393300.0,195800.0
48761,L184282,538900.0,394100.0
48762,L184286,375800.0,188200.0
48763,L184294,500000.0,443100.0
48764,L18430,444800.0,265100.0
48765,L184305,498200.0,480500.0
48766,L184319,405100.0,125200.0
48767,L184327,395000.0,491300.0
48768,L18433,474300.0,305400.0
48769,L184332,374700.0,183800.0
48770,L184347,381000.0,230000.0
48771,L184348,501600.0,394700.0
48772,L184349,372100.0,213700.0
48773,L184355,524300.0,354800.0
48774,L184356,423700.0,490300.0
48775,L184360,465400.0,498800.0
48776,L184376,435700.0,487600.0
48777,L184382,469800.0,356500.0
48778,L184386,362700.0,191800.0
