Bird ID,Lab ID,Species Name,Final Result,Virus Isolated,Date Received,COUNTY,COUNTRY,speciesName,birdFamily,Order,originalReportedOSRef,originalOSEasting,originalOSNorthing,Case Ref Number,Index Bird,Case Ref Name,Town,District,County,Country,Species,Test date,Date PHE informed,High Path,Postcode,Comment,date,easting,northing,latitude,longitude,osGridRef
NA,AV002509-21,NA,NA,H5N1,NA,NA,NA,UNIDENTIFIED SWAN,ducks/geese/swans,Anseriformes,NA,NA,NA,WB51,N,Abbotsbury,Abbotsbury,Dorset,Dorset,England,Unidentified Swan,2022-01-25T00:00:00Z,NA,Yes,DT3 4JJ,NA,2021-11-27,357660,84554,50.659112,-2.6003635,SY5766084554
NA,AV002597-21,NA,NA,H5N1,NA,NA,NA,UNIDENTIFIED SWAN,ducks/geese/swans,Anseriformes,NA,NA,NA,WB53,N,Wollaston,Wollaston,North Northamptonshire,Northamptonshire,England,Unidentified Swan,2022-01-25T00:00:00Z,NA,Yes,NN29 7PT,NA,2021-12-01,488400,263400,52.261671,-0.70618432,SP8840063400
NA,AV002653-21,NA,NA,H5N1,NA,NA,NA,MUTE SWAN,ducks/geese/swans,Anseriformes,NA,NA,NA,WB53,N,Wellingborough,Wellingborough,North Northamptonshire,Northamptonshire,England,Mute Swan,2022-01-25T00:00:00Z,NA,Yes,NN8 4RJ,NA,2021-12-02,489500,270200,52.322611,-0.68826764,SP8950070200
NA,AV000378-22,NA,NA,H5N1,NA,NA,NA,MUTE SWAN,ducks/geese/swans,Anseriformes,NA,NA,NA,WB127,N,Tickton,Beverley,East Riding of Yorkshire,East Riding of Yorkshire,England,Mute Swan,2022-01-27T00:00:00Z,NA,Yes,HU17 9SB,NA,2022-01-20,505160,442407,53.86723,-0.40227028,TA0516042407
NA,AV000373-22,NA,NA,H5N1,NA,NA,NA,MUTE SWAN,ducks/geese/swans,Anseriformes,NA,NA,NA,WB168,Y,Foy,Foy,Herefordshire,Herefordshire,England,Mute Swan,2022-01-27T00:00:00Z,NA,Yes,HR9 6QZ,NA,2022-01-22,359555,228100,51.949913,-2.5898804,SO5955528100
NA,AV000374-22,NA,NA,H5N1,NA,NA,NA,CANADA GOOSE,ducks/geese/swans,Anseriformes,NA,NA,NA,WB168,Y,Foy,Foy,Herefordshire,Herefordshire,England,Canada Goose,2022-01-27T00:00:00Z,NA,Yes,HR9 6QZ,NA,2022-01-22,359555,228100,51.949913,-2.5898804,SO5955528100
NA,AV000400-22,NA,NA,H5N1,NA,NA,NA,BLACK HEADED GULL,gulls/terns,Charadriiformes,NA,NA,NA,WB132,N,Birmingham,Birmingham,Birmingham City Council,West Midlands,England,Black headed Gull,2022-01-27T00:00:00Z,NA,Yes,B31 2AB,NA,2022-01-24,402892,280832,52.425467,-1.958897,SP0289280832
NA,AV000401-22,NA,NA,H5N1,NA,NA,NA,MUTE SWAN,ducks/geese/swans,Anseriformes,NA,NA,NA,WB132,N,Birmingham,Birmingham,Birmingham City Council,West Midlands,England,Mute Swan,2022-01-27T00:00:00Z,NA,Yes,B23 7YT,NA,2022-01-24,409107,291170,52.518338,-1.867221,SP0910791170
NA,AV000399-22,NA,NA,H5N1,NA,NA,NA,GULL,gulls/terns,Charadriiformes,NA,NA,NA,WB136,N,Wallasey,Wallasey,Wirral,Merseyside,England,Gull,2022-01-27T00:00:00Z,NA,Yes,CH45 2JU,NA,2022-01-25,331015,394425,53.442062,-3.0400248,SJ3101594425
NA,AV000390-22,NA,NA,H5N1,NA,NA,NA,UNIDENTIFIED SWAN,ducks/geese/swans,Anseriformes,NA,NA,NA,WB109,N,Kemnay,Inverurie,Aberdeenshire,Aberdeenshire,Scotland,Unidentified Swan,2022-01-27T00:00:00Z,NA,Yes,AB51 5JG,NA,2022-01-19,372589,815841,57.232467,-2.4556911,NJ7258915841
NA,AV000391-22,NA,NA,H5N1,NA,NA,NA,RED KITE,kites/hawks/eagles,Accipitriformes,NA,NA,NA,WB169,Y,Edzell,Edzell,Angus,Angus,Scotland,Red Kite,2022-01-27T00:00:00Z,NA,Yes,DD9 7QW,NA,2022-01-17,357198,768387,56.805026,-2.7025273,NO5719868387
NA,AV000391-22,NA,NA,H5N1,NA,NA,NA,COMMON BUZZARD,kites/hawks/eagles,Accipitriformes,NA,NA,NA,WB169,Y,Edzell,Edzell,Angus,Angus,Scotland,Common Buzzard,2022-01-27T00:00:00Z,NA,Yes,DD9 7QW,NA,2022-01-17,357198,768387,56.805026,-2.7025273,NO5719868387
NA,AV000407-22,NA,NA,H5N1,NA,NA,NA,WHOOPER SWAN,ducks/geese/swans,Anseriformes,NA,NA,NA,WB170,Y,Newport-on-Tay,Newport-on-Tay,Fife,Fife,Scotland,Whooper Swan,2022-01-27T00:00:00Z,NA,Yes,DD6 8EX,NA,2022-01-21,341816,727602,56.437,-2.9451807,NO4181627602
NA,AV000410-22,NA,NA,H5N1,NA,NA,NA,COMMON BUZZARD,kites/hawks/eagles,Accipitriformes,NA,NA,NA,WB171,Y,Maybole,Maybole,South Ayrshire Council,Ayrshire,Scotland,Common Buzzard,2022-01-27T00:00:00Z,NA,Yes,KA19 7JS,NA,2022-01-22,233855,610480,55.360142,-4.6226146,NS3385510480
NA,AV000411-22,NA,NA,H5N1,NA,NA,NA,BIRD OF PREY UNSPECIFIED,bird of prey,Unknown,NA,NA,NA,WB165,N,Milnathort,Milnathort,Perth and Kinross,Perth and Kinross,Scotland,Bird of Prey Unspecified,2022-01-27T00:00:00Z,NA,Yes,KY13 9GG,NA,2022-01-24,312949,704313,56.223383,-3.405478,NO1294904313
NA,AV000424-22,NA,NA,H5N1,NA,NA,NA,COMMON BUZZARD,kites/hawks/eagles,Accipitriformes,NA,NA,NA,WB172,Y,Bridlington,Bridlington,East Riding of Yorkshire,East Riding of Yorkshire,England,Common Buzzard,2022-02-01T00:00:00Z,NA,Yes,YO16 4FA,NA,2022-01-25,515695,467370,54.089245,-0.23267243,TA1569567370
NA,AV000425-22,NA,NA,H5N1,NA,NA,NA,COMMON BUZZARD,kites/hawks/eagles,Accipitriformes,NA,NA,NA,WB14,N,Carlisle,Carlisle,Carlisle City Council,Cumbria,England,Common Buzzard,2022-02-01T00:00:00Z,NA,Yes,CA5 7BX,NA,2022-01-25,337500,548300,54.825622,-2.9743405,NY3750048300
NA,AV000475-22,NA,NA,H5N1,NA,NA,NA,COMMON BUZZARD,kites/hawks/eagles,Accipitriformes,NA,NA,NA,WB173,Y,Hinton St Mary,Hinton St Mary,Dorset,Dorset,England,Common Buzzard,2022-02-01T00:00:00Z,NA,Yes,DT10 1NB,NA,2022-01-18,378330,115644,50.939831,-2.309784,ST7833015644
NA,AV000427-22,NA,NA,H5N1,NA,NA,NA,CANADA GOOSE,ducks/geese/swans,Anseriformes,NA,NA,NA,WB168,N,Brampton Abbotts,Brampton Abbotts,Herefordshire,Herefordshire,England,Canada Goose,2022-02-01T00:00:00Z,NA,Yes,HR9 7JT,NA,2022-01-25,358710,226866,51.938753,-2.602024,SO5871026866
NA,AV000458-22,NA,NA,H5N1,NA,NA,NA,CANADA GOOSE,ducks/geese/swans,Anseriformes,NA,NA,NA,WB174,Y,Uttoxeter,Uttoxeter,East Staffordshire Borough,Staffordshire,England,Canada Goose,2022-02-01T00:00:00Z,NA,Yes,ST14 8EL,NA,2022-01-26,410052,334942,52.911813,-1.8519711,SK1005234942
NA,AV000458-22,NA,NA,H5N1,NA,NA,NA,CANADA GOOSE,ducks/geese/swans,Anseriformes,NA,NA,NA,WB174,Y,Uttoxeter,Uttoxeter,East Staffordshire Borough,Staffordshire,England,Canada Goose,2022-02-01T00:00:00Z,NA,Yes,ST14 8EL,NA,2022-01-26,410052,334942,52.911813,-1.8519711,SK1005234942
NA,AV000457-22,NA,NA,H5N1,NA,NA,NA,COMMON BUZZARD,kites/hawks/eagles,Accipitriformes,NA,NA,NA,WB175,Y,Leek,Leek,Staffordshire Moorlands District,Staffordshire,England,Common Buzzard,2022-02-01T00:00:00Z,NA,Yes,ST13 6DJ,NA,2022-01-26,399544,357518,53.114844,-2.0082661,SJ9954457518
NA,AV000454-22,NA,NA,H5N1,NA,NA,NA,SPARROWHAWK,kites/hawks/eagles,Accipitriformes,NA,NA,NA,WB123,N,Lymm,Warrington,Warrington,Cheshire,England,Sparrowhawk,2022-02-01T00:00:00Z,NA,Yes,WA13 0NX,NA,2022-01-26,367479,386868,53.377657,-2.4903174,SJ6747986868
NA,AV000453-22,NA,NA,H5N1,NA,NA,NA,COMMON BUZZARD,kites/hawks/eagles,Accipitriformes,NA,NA,NA,WB176,Y,Bowdon,Bowdon,Trafford Metropolitan Borough,Greater Manchester,England,Common Buzzard,2022-02-01T00:00:00Z,NA,Yes,WA14 3BS,NA,2022-01-26,375969,386009,53.370392,-2.362634,SJ7596986009
NA,AV000450-22,NA,NA,H5N1,NA,NA,NA,MUTE SWAN,ducks/geese/swans,Anseriformes,NA,NA,NA,WB177,Y,Carreghofa,Powys,Powys,Powys,Wales,Mute Swan,2022-02-01T00:00:00Z,NA,Yes,SY22 6PJ,NA,2022-01-27,326476,320946,52.781064,-3.0914859,SJ2647620946
NA,AV000476-22,NA,NA,H5N1,NA,NA,NA,MALLARD DUCK,ducks/geese/swans,Anseriformes,NA,NA,NA,WB178,Y,Melbourne,Melbourne,South Derbyshire District,Derbyshire,England,Mallard Duck,2022-02-01T00:00:00Z,NA,Yes,DE73 8AA,NA,2022-01-27,439000,324800,52.819332,-1.4227369,SK3900024800
NA,AV000476-22,NA,NA,H5N1,NA,NA,NA,MALLARD DUCK,ducks/geese/swans,Anseriformes,NA,NA,NA,WB178,Y,Melbourne,Melbourne,South Derbyshire District,Derbyshire,England,Mallard Duck,2022-02-01T00:00:00Z,NA,Yes,DE73 8AA,NA,2022-01-27,439000,324800,52.819332,-1.4227369,SK3900024800
NA,AV000438-22,NA,NA,H5N1,NA,NA,NA,WHOOPER SWAN,ducks/geese/swans,Anseriformes,NA,NA,NA,WB19,N,Welney,King's Lynn,Borough Council of Kings Lynn and West Norfolk,Norfolk,England,Whooper Swan,2022-02-01T00:00:00Z,NA,Yes,PE14 9TN,NA,2022-01-25,554628,294443,52.52592,0.27785643,TL5462894443
NA,AV000438-22,NA,NA,H5N1,NA,NA,NA,WHOOPER SWAN,ducks/geese/swans,Anseriformes,NA,NA,NA,WB19,N,Welney,King's Lynn,Borough Council of Kings Lynn and West Norfolk,Norfolk,England,Whooper Swan,2022-02-01T00:00:00Z,NA,Yes,PE14 9TN,NA,2022-01-25,554628,294443,52.52592,0.27785643,TL5462894443
NA,AV000461-22,NA,NA,H5N1,NA,NA,NA,COMMON BUZZARD,kites/hawks/eagles,Accipitriformes,NA,NA,NA,WB36,N,Forteviot,Perth,Perth and Kinross,Perth and Kinross,Scotland,Common Buzzard,2022-02-01T00:00:00Z,NA,Yes,PH2 0QB,NA,2021-12-26,305600,719400,56.357477,-3.5293537,NO0560019400
NA,AV000462-22,NA,NA,H5N1,NA,NA,NA,MUTE SWAN,ducks/geese/swans,Anseriformes,NA,NA,NA,WB93,N,Lochmaben,Lochmaben,Dumfries and Galloway,Dumfries and Galloway,Scotland,Mute Swan,2022-02-01T00:00:00Z,NA,Yes,DG11 1LP,NA,2022-01-25,309128,581799,55.122211,-3.4264547,NY0912881799
NA,AV000463-22,NA,NA,H5N1,NA,NA,NA,PINK FOOTED GOOSE,ducks/geese/swans,Anseriformes,NA,NA,NA,WB179,Y,Hazlehead,Aberdeen,Aberdeen,Aberdeen,Scotland,Pink Footed Goose,2022-02-01T00:00:00Z,NA,Yes,AB15 8BE,NA,2022-01-26,389212,805887,57.143747,-2.1799045,NJ8921205887
NA,AV000463-22,NA,NA,H5N1,NA,NA,NA,PINK FOOTED GOOSE,ducks/geese/swans,Anseriformes,NA,NA,NA,WB179,Y,Hazlehead,Aberdeen,Aberdeen,Aberdeen,Scotland,Pink Footed Goose,2022-02-01T00:00:00Z,NA,Yes,AB15 8BE,NA,2022-01-26,389212,805887,57.143747,-2.1799045,NJ8921205887
NA,AV000505-22,NA,NA,H5N1,NA,NA,NA,MUTE SWAN,ducks/geese/swans,Anseriformes,NA,NA,NA,WB180,Y,Oxford,Oxford,Oxford City Council,Oxfordshire,England,Mute Swan,2022-02-03T00:00:00Z,NA,Yes,OX2 6PZ,NA,2022-01-27,449471,208332,51.771484,-1.2844458,SP4947108332
NA,AV000503-22,NA,NA,H5N1,NA,NA,NA,GULL,gulls/terns,Charadriiformes,NA,NA,NA,WB152,N,Doncaster,Doncaster,Doncaster Metropolitan Borough,South Yorkshire,England,Gull,2022-02-03T00:00:00Z,NA,Yes,DN4 5NX,NA,2022-01-28,459303,402079,53.512057,-1.1072055,SE5930302079
NA,AV000540-22,NA,NA,H5N1,NA,NA,NA,GREYLAG GOOSE,ducks/geese/swans,Anseriformes,NA,NA,NA,WB87,N,Framwellgate Moor,Durham,Durham,County Durham,England,Greylag Goose,2022-02-03T00:00:00Z,NA,Yes,DH1 5YD,NA,2022-01-30,429201,546080,54.808742,-1.5472001,NZ2920146080
NA,AV000540-22,NA,NA,H5N1,NA,NA,NA,GREYLAG GOOSE,ducks/geese/swans,Anseriformes,NA,NA,NA,WB87,N,Framwellgate Moor,Durham,Durham,County Durham,England,Greylag Goose,2022-02-03T00:00:00Z,NA,Yes,DH1 5YD,NA,2022-01-30,429201,546080,54.808742,-1.5472001,NZ2920146080
NA,AV000538-22,NA,NA,H5N1,NA,NA,NA,BLACK HEADED GULL,gulls/terns,Charadriiformes,NA,NA,NA,WB180,N,Oxford,Oxford,Oxford City Council,Oxfordshire,England,Black headed Gull,2022-02-03T00:00:00Z,NA,Yes,OX4 4EJ,NA,2022-01-31,452574,203640,51.729018,-1.240182,SP5257403640
NA,AV000515-22,NA,NA,H5N1,NA,NA,NA,COMMON BUZZARD,kites/hawks/eagles,Accipitriformes,NA,NA,NA,WB136,N,Irby,Wirral,Wirral,Merseyside,England,Common Buzzard,2022-02-03T00:00:00Z,NA,Yes,CH61 0HB,NA,2022-01-28,325223,384485,53.351942,-3.1248459,SJ2522384485
NA,AV000520-22,NA,NA,H5N1,NA,NA,NA,MUTE SWAN,ducks/geese/swans,Anseriformes,NA,NA,NA,WB132,N,Birmingham,Birmingham,Birmingham City Council,West Midlands,England,Mute Swan,2022-02-03T00:00:00Z,NA,Yes,B23 7RY,NA,2022-01-28,409008,291456,52.520912,-1.8686709,SP0900891456
NA,AV000520-22,NA,NA,H5N1,NA,NA,NA,MUTE SWAN,ducks/geese/swans,Anseriformes,NA,NA,NA,WB132,N,Birmingham,Birmingham,Birmingham City Council,West Midlands,England,Mute Swan,2022-02-03T00:00:00Z,NA,Yes,B23 7RY,NA,2022-01-28,409008,291456,52.520912,-1.8686709,SP0900891456
NA,AV000520-22,NA,NA,H5N1,NA,NA,NA,MUTE SWAN,ducks/geese/swans,Anseriformes,NA,NA,NA,WB132,N,Birmingham,Birmingham,Birmingham City Council,West Midlands,England,Mute Swan,2022-02-03T00:00:00Z,NA,Yes,B23 7RY,NA,2022-01-28,409008,291456,52.520912,-1.8686709,SP0900891456
NA,AV000520-22,NA,NA,H5N1,NA,NA,NA,MUTE SWAN,ducks/geese/swans,Anseriformes,NA,NA,NA,WB132,N,Birmingham,Birmingham,Birmingham City Council,West Midlands,England,Mute Swan,2022-02-03T00:00:00Z,NA,Yes,B23 7RY,NA,2022-01-28,409008,291456,52.520912,-1.8686709,SP0900891456
NA,AV000522-22,NA,NA,H5N1,NA,NA,NA,BLACK HEADED GULL,gulls/terns,Charadriiformes,NA,NA,NA,WB132,N,Birmingham,Birmingham,Birmingham City Council,West Midlands,England,Black headed Gull,2022-02-03T00:00:00Z,NA,Yes,B23 7RY,NA,2022-01-28,409008,291456,52.520912,-1.8686709,SP0900891456
NA,AV000522-22,NA,NA,H5N1,NA,NA,NA,BLACK HEADED GULL,gulls/terns,Charadriiformes,NA,NA,NA,WB132,N,Birmingham,Birmingham,Birmingham City Council,West Midlands,England,Black headed Gull,2022-02-03T00:00:00Z,NA,Yes,B23 7RY,NA,2022-01-28,409008,291456,52.520912,-1.8686709,SP0900891456
NA,AV000522-22,NA,NA,H5N1,NA,NA,NA,BLACK HEADED GULL,gulls/terns,Charadriiformes,NA,NA,NA,WB132,N,Birmingham,Birmingham,Birmingham City Council,West Midlands,England,Black headed Gull,2022-02-03T00:00:00Z,NA,Yes,B23 7RY,NA,2022-01-28,409008,291456,52.520912,-1.8686709,SP0900891456
NA,AV000522-22,NA,NA,H5N1,NA,NA,NA,BLACK HEADED GULL,gulls/terns,Charadriiformes,NA,NA,NA,WB132,N,Birmingham,Birmingham,Birmingham City Council,West Midlands,England,Black headed Gull,2022-02-03T00:00:00Z,NA,Yes,B23 7RY,NA,2022-01-28,409008,291456,52.520912,-1.8686709,SP0900891456
NA,AV000522-22,NA,NA,H5N1,NA,NA,NA,BLACK HEADED GULL,gulls/terns,Charadriiformes,NA,NA,NA,WB132,N,Birmingham,Birmingham,Birmingham City Council,West Midlands,England,Black headed Gull,2022-02-03T00:00:00Z,NA,Yes,B23 7RY,NA,2022-01-28,409008,291456,52.520912,-1.8686709,SP0900891456
NA,AV000521-22,NA,NA,H5N1,NA,NA,NA,CANADA GOOSE,ducks/geese/swans,Anseriformes,NA,NA,NA,WB132,N,Birmingham,Birmingham,Birmingham City Council,West Midlands,England,Canada Goose,2022-02-03T00:00:00Z,NA,Yes,B23 7RY,NA,2022-01-28,409008,291456,52.520912,-1.8686709,SP0900891456
NA,AV000546-22,NA,NA,H5N1,NA,NA,NA,ROCK DOVE,pigeons/doves,Columbiformes,NA,NA,NA,WB181,Y,Llangadog,Llandovery,Carmarthenshire,Carmarthenshire,Wales,Rock Dove,2022-02-08T00:00:00Z,NA,Yes,SA19 9NA,NA,2022-01-29,269061,228726,51.941582,-3.9062843,SN6906128726
NA,AV000519-22,NA,NA,H5N1,NA,NA,NA,COMMON BUZZARD,kites/hawks/eagles,Accipitriformes,NA,NA,NA,WB182,Y,Sefton District,Sefton,Sefton Metropolitan Borough Council,Merseyside,England,Common Buzzard,2022-02-03T00:00:00Z,NA,Yes,L29 7WL,NA,2022-01-31,334899,402084,53.511392,-2.9831462,SD3489902084
NA,AV000461-22,NA,NA,H5N1,NA,NA,NA,COMMON BUZZARD,kites/hawks/eagles,Accipitriformes,NA,NA,NA,WB36,N,Forteviot,Perth,Perth and Kinross,Perth and Kinross,Scotland,Common Buzzard,2022-02-03T00:00:00Z,NA,Yes,PH2 0QB,NA,2021-12-26,305600,719400,56.357477,-3.5293537,NO0560019400
NA,AV000461-22,NA,NA,H5N1,NA,NA,NA,COMMON BUZZARD,kites/hawks/eagles,Accipitriformes,NA,NA,NA,WB36,N,Forteviot,Perth,Perth and Kinross,Perth and Kinross,Scotland,Common Buzzard,2022-02-03T00:00:00Z,NA,Yes,PH2 0QB,NA,2021-12-26,305600,719400,56.357477,-3.5293537,NO0560019400
NA,AV000552-22,NA,NA,H5N1,NA,NA,NA,CANADA GOOSE,ducks/geese/swans,Anseriformes,NA,NA,NA,WB183,Y,Mansfield,Mansfield,Mansfield,Nottinghamshire ,England,Canada Goose,2022-02-08T00:00:00Z,NA,Yes,NG18 5HY,NA,2022-02-01,451942,359751,53.132397,-1.2251148,SK5194259751
NA,AV000575-22,NA,NA,H5N1,NA,NA,NA,UNIDENTIFIED SWAN,ducks/geese/swans,Anseriformes,NA,NA,NA,WB09,N,Littlethorpe,Ripon,Harrogate,North Yorkshire,England,Unidentified Swan,2022-02-08T00:00:00Z,NA,Yes,HG4 3LR,NA,2022-02-02,432919,468586,54.112103,-1.4979531,SE3291968586
NA,AV000575-22,NA,NA,H5N1,NA,NA,NA,UNIDENTIFIED SWAN,ducks/geese/swans,Anseriformes,NA,NA,NA,WB09,N,Littlethorpe,Ripon,Harrogate,North Yorkshire,England,Unidentified Swan,2022-02-08T00:00:00Z,NA,Yes,HG4 3LR,NA,2022-02-02,432919,468586,54.112103,-1.4979531,SE3291968586
NA,AV000574-22,NA,NA,H5N1,NA,NA,NA,COMMON BUZZARD,kites/hawks/eagles,Accipitriformes,NA,NA,NA,WB09,N,Littlethorpe,Ripon,Harrogate,North Yorkshire,England,Common Buzzard,2022-02-08T00:00:00Z,NA,Yes,HG4 1TZ,NA,2022-02-02,432400,469584,54.121105,-1.505785,SE3240069584
NA,AV000576-22,NA,NA,H5N1,NA,NA,NA,COMMON BUZZARD,kites/hawks/eagles,Accipitriformes,NA,NA,NA,WB184,Y,Chorley,Chorley,Chorley,Lancashire,England,Common Buzzard,2022-02-08T00:00:00Z,NA,Yes,L40 2SB,NA,2022-02-02,350221,416124,53.639251,-2.7543746,SD5022116124
NA,AV000577-22,NA,NA,H5N1,NA,NA,NA,PEREGRINE FALCON,falcons,Falconiformes,NA,NA,NA,WB185,Y,Waverton,Chester,Cheshire West and Chester,Cheshire,England,Peregrine Falcon,2022-02-08T00:00:00Z,NA,Yes,CH3 7QX,NA,2022-02-02,346187,363387,53.164869,-2.8063668,SJ4618763387
NA,AV000578-22,NA,NA,H5Nx,NA,NA,NA,SPARROWHAWK,kites/hawks/eagles,Accipitriformes,NA,NA,NA,WB186,Y,Droitwich Spa,Droitwich Spa,Wychavon,Worcestershire,England,Sparrowhawk,2022-02-08T00:00:00Z,NA,Yes,WR9 7HW,NA,2022-02-02,389368,261717,52.253522,-2.1571681,SO8936861717
NA,AV000581-22,NA,NA,H5N1,NA,NA,NA,PINK FOOTED GOOSE,ducks/geese/swans,Anseriformes,NA,NA,NA,WB187,Y,Burton,Neston,Cheshire West and Chester,Cheshire,England,Pink Footed Goose,2022-02-08T00:00:00Z,NA,Yes,CH64 5TF,NA,2022-02-02,331421,373544,53.254454,-3.0293817,SJ3142173544
NA,AV000590-22,NA,NA,H5N1,NA,NA,NA,BLACK HEADED GULL,gulls/terns,Charadriiformes,NA,NA,NA,WB188,Y,Sutton-in-Ashfield,Sutton-in-Ashfield,Ashfield,Nottinghamshire ,England,Black headed Gull,2022-02-08T00:00:00Z,NA,Yes,NG17 4PU,NA,2022-02-03,451542,359387,53.129164,-1.231144,SK5154259387
NA,AV000561-22,NA,NA,H5Nx,NA,NA,NA,PINK FOOTED GOOSE,ducks/geese/swans,Anseriformes,NA,NA,NA,WB109,N,Kemnay,Inverurie,Aberdeenshire,Aberdeenshire,Scotland,Pink Footed Goose,2022-02-08T00:00:00Z,NA,Yes,AB51 5JF,NA,2022-02-01,372660,815865,57.232684,-2.454521,NJ7266015865
NA,AV000562-22,NA,NA,H5N1,NA,NA,NA,PINK FOOTED GOOSE,ducks/geese/swans,Anseriformes,NA,NA,NA,WB93,N,Lockerbie,Lockerbie,Dumfries and Galloway,Dumfries and Galloway,Scotland,Pink Footed Goose,2022-02-08T00:00:00Z,NA,Yes,DG11 2HE,NA,2022-02-01,313868,581990,55.124774,-3.352211,NY1386881990
NA,AV000563-22,NA,NA,H5N1,NA,NA,NA,PINK FOOTED GOOSE,ducks/geese/swans,Anseriformes,NA,NA,NA,WB189,Y,Westhill,Westhill,Aberdeenshire,Aberdeenshire,Scotland,Pink Footed Goose,2022-02-08T00:00:00Z,NA,Yes,AB32 6JQ,NA,2022-01-31,382470,806456,57.148649,-2.2913534,NJ8247006456
NA,AV000592-22,NA,NA,H5N1,NA,NA,NA,COMMON BUZZARD,kites/hawks/eagles,Accipitriformes,NA,NA,NA,WB03,N,Wester Balgothrie,Glenrothes,Fife,Fife,Scotland,Common Buzzard,2022-02-08T00:00:00Z,NA,Yes,KY6 3HR,NA,2022-02-03,322555,703662,56.219198,-3.2504139,NO2255503662
NA,AV000593-22,NA,NA,H5N1,NA,NA,NA,COMMON BUZZARD,kites/hawks/eagles,Accipitriformes,NA,NA,NA,WB48,N,Parkneuk,Dunfermline,Fife,Fife,Scotland,Common Buzzard,2022-02-08T00:00:00Z,NA,Yes,KY12 9DJ,NA,2022-02-02,307630,688874,56.083717,-3.4858605,NT0763088874
NA,AV000594-22,NA,NA,H5N1,NA,NA,NA,COMMON BUZZARD,kites/hawks/eagles,Accipitriformes,NA,NA,NA,WB165,N,Carsegour,Kinross,Perth and Kinross,Perth and Kinross,Scotland,Common Buzzard,2022-02-08T00:00:00Z,NA,Yes,KY13 0LG,NA,2022-02-02,310995,699862,56.183044,-3.4354849,NT1099599862
